timestamp,open,high,low,close,volume,spread
2025-09-01,3447.975,3489.905,3437.022,3479.285,72.8335,0.651
2025-09-02,3479.235,3540.107,3470.21,3529.996,124.7895,0.649
2025-09-03,3530.006,3578.42,3526.991,3560.45,105.7022,0.603
2025-09-04,3560.49,3563.512,3511.138,3552.71,85.2763,0.602
2025-09-05,3552.685,3600.175,3544.865,3586.62,87.2178,0.604
2025-09-07,3582.154,3596.982,3578.25,3591.162,9.1763,0.749
2025-09-08,3591.146,3646.37,3579.735,3634.995,90.468,0.589
2025-09-09,3634.955,3674.89,3619.105,3633.635,104.0121,0.621
2025-09-10,3633.66,3658.025,3620.359,3644.955,67.3403,0.564
2025-09-11,3644.975,3649.268,3613.04,3631.924,79.2423,0.562
2025-09-12,3631.93,3656.705,3630.574,3643.21,61.4338,0.554
2025-09-14,3644.37,3646.482,3636.934,3638.26,2.064,0.659
2025-09-15,3638.25,3685.605,3626.512,3676.912,68.2258,0.558
2025-09-16,3676.902,3703.116,3674.81,3694.405,85.833,0.563
2025-09-17,3694.385,3707.696,3646.158,3669.096,96.8866,0.607
2025-09-18,3669.18,3672.892,3627.834,3640.205,81.0649,0.582
2025-09-19,3640.295,3685.287,3632.356,3685.095,84.8677,0.56
2025-09-21,3687.6,3692.29,3683.71,3686.365,3.9177,0.728
2025-09-22,3686.385,3749.236,3685.555,3747.851,78.3034,0.571
2025-09-23,3747.836,3791.175,3736.74,3763.845,103.5311,0.57
2025-09-24,3763.815,3779.25,3717.596,3743.095,87.2657,0.555
2025-09-25,3743.055,3761.714,3722.199,3744.795,91.8779,0.567
2025-09-26,3744.765,3783.875,3734.525,3760.315,80.378,0.553
2025-09-28,3757.01,3772.585,3756.802,3766.926,2.9076,0.693
2025-09-29,3766.912,3834.275,3763.965,3832.94,93.8473,0.56
2025-09-30,3832.97,3871.854,3793.195,3862.995,109.8328,0.581
2025-10-01,3863.0,3895.46,3853.375,3863.485,84.2892,0.591
2025-10-02,3863.515,3897.455,3819.415,3862.465,83.9264,0.641
2025-10-03,3862.425,3891.758,3838.105,3887.325,77.0371,0.596
2025-10-05,3888.905,3920.968,3884.1,3909.654,8.1044,0.893
2025-10-06,3909.688,3976.26,3898.971,3969.616,95.91,0.596
2025-10-07,3969.62,3995.984,3940.964,3994.435,105.4786,0.589
2025-10-08,3994.356,4059.322,3984.41,4011.79,100.7953,0.597
2025-10-09,4011.772,4058.065,3944.42,3989.842,132.9098,0.64
2025-10-10,3989.757,4023.002,3947.104,4018.71,122.9024,0.676
2025-10-12,4001.485,4060.26,4001.418,4035.17,9.3967,1.281
2025-10-13,4035.205,4132.092,4024.63,4128.062,100.2959,0.699
2025-10-14,4128.122,4179.96,4090.378,4161.665,148.013,0.71
2025-10-15,4161.645,4218.364,4153.805,4209.51,127.0063,0.71
2025-10-16,4209.58,4379.928,4203.545,4365.814,130.6465,0.673
2025-10-17,4365.804,4378.73,4186.16,4252.353,190.7431,0.788
2025-10-19,4248.764,4274.598,4233.522,4238.07,8.5763,1.192
2025-10-20,4238.085,4381.556,4219.055,4360.3,135.6642,0.719
2025-10-21,4360.305,4372.336,4080.807,4093.127,177.0235,0.692
2025-10-22,4093.096,4161.46,4004.362,4087.695,176.3653,0.895
2025-10-23,4087.68,4154.795,4065.978,4121.74,114.3798,0.711
2025-10-24,4121.765,4144.485,4043.799,4112.38,98.1787,0.671
2025-10-26,4064.101,4109.162,4061.78,4064.62,7.3744,1.081
2025-10-27,4064.645,4097.879,3971.422,3998.665,141.0976,0.736
2025-10-28,3998.615,4019.788,3886.547,3964.905,104.4498,0.698
2025-10-29,3964.91,4030.308,3917.192,3952.905,114.115,0.76
2025-10-30,3952.925,4046.475,3915.49,4036.698,119.2019,0.713
2025-10-31,4036.6,4039.544,3972.385,4002.453,99.1545,0.699
2025-11-02,3986.0,3999.138,3977.955,3979.89,2.5532,1.081
2025-11-03,3979.76,4030.76,3962.705,3997.315,108.0687,0.729
2025-11-04,3997.36,4000.785,3928.77,3934.646,88.8241,0.611
2025-11-05,3934.67,3990.5,3929.766,3973.825,67.6772,0.577
2025-11-06,3973.785,4019.66,3964.67,3989.25,91.1006,0.677
2025-11-07,3989.28,4027.535,3984.13,4000.945,67.5325,0.61
2025-11-09,3999.8,4012.315,3997.65,4011.915,1.7813,0.897
2025-11-10,4011.945,4122.835,4011.215,4120.005,75.8763,0.566
2025-11-11,4120.258,4149.06,4097.199,4142.7,72.9279,0.565
2025-11-12,4142.665,4211.824,4098.945,4191.305,116.9629,0.604
2025-11-13,4191.29,4245.214,4145.295,4186.105,144.4551,0.655
2025-11-14,4186.17,4211.355,4032.25,4083.085,118.4749,0.637
2025-11-16,4087.1,4106.775,4071.688,4096.486,3.3773,1.221
2025-11-17,4096.516,4101.98,4006.968,4036.8,93.9807,0.628
2025-11-18,4036.86,4082.52,3997.992,4076.95,99.0673,0.584
2025-11-19,4076.91,4132.945,4055.576,4104.54,102.2925,0.571
2025-11-20,4104.64,4110.203,4038.91,4079.165,124.3226,0.681
2025-11-21,4079.15,4101.132,4022.415,4064.935,132.8634,0.704
2025-11-23,4071.5,4077.785,4065.78,4075.19,2.6679,0.921
2025-11-24,4075.175,4144.446,4040.23,4143.856,104.5963,0.7
2025-11-25,4143.666,4159.42,4109.68,4133.885,106.0493,0.704
2025-11-26,4133.905,4173.52,4132.82,4164.786,74.9478,0.706
2025-11-27,4164.54,4167.175,4142.73,4163.335,49.3476,0.616
2025-11-28,4163.24,4227.11,4154.635,4219.272,74.3947,1.503
2025-11-30,4223.252,4231.646,4205.475,4222.04,3.6395,0.971
2025-12-01,4221.935,4264.67,4215.608,4227.606,118.2415,0.652
2025-12-02,4227.702,4230.66,4163.772,4212.735,84.3935,0.608
2025-12-03,4212.705,4241.595,4194.654,4207.388,100.0047,0.595
2025-12-04,4207.373,4219.535,4175.12,4206.258,89.5855,0.588
